index,name,layer,family,role,offset,end,size_bytes,size_mib,size_gib,shape,type
628,blk.28.ffn_gate_up_exps.weight,28,moe_expert,expert_gate_up,15909916640,16195391456,285474816,272.25,0.265869140625,2816x1408x128,12
629,blk.28.ffn_norm.weight,28,norm_scale,norm,16195391456,16195402720,11264,0.0107421875,1.049041748046875e-05,2816,0
630,blk.28.ffn_up.weight,28,shared_ffn,shared_ffn_up,16195402720,16198748128,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
631,blk.28.layer_output_scale.weight,28,norm_scale,layer_output_scale,16198748128,16198748132,4,3.814697265625e-06,3.725290298461914e-09,1,0
632,blk.28.post_attention_norm.weight,28,norm_scale,norm,16198748160,16198759424,11264,0.0107421875,1.049041748046875e-05,2816,0
633,blk.28.post_ffw_norm.weight,28,norm_scale,norm,16198759424,16198770688,11264,0.0107421875,1.049041748046875e-05,2816,0
634,blk.28.post_ffw_norm_1.weight,28,norm_scale,norm,16198770688,16198781952,11264,0.0107421875,1.049041748046875e-05,2816,0
635,blk.28.post_ffw_norm_2.weight,28,norm_scale,norm,16198781952,16198793216,11264,0.0107421875,1.049041748046875e-05,2816,0
636,blk.28.pre_ffw_norm_2.weight,28,norm_scale,norm,16198793216,16198804480,11264,0.0107421875,1.049041748046875e-05,2816,0
637,blk.29.attn_k.weight,29,attention,attn_k,16198804480,16200426496,1622016,1.546875,0.0015106201171875,2816x1024,12
638,blk.29.attn_k_norm.weight,29,norm_scale,norm,16200426496,16200428544,2048,0.001953125,1.9073486328125e-06,512,0
639,blk.29.attn_norm.weight,29,norm_scale,norm,16200428544,16200439808,11264,0.0107421875,1.049041748046875e-05,2816,0
640,blk.29.attn_output.weight,29,attention,attn_output,16200439808,16213415936,12976128,12.375,0.0120849609375,8192x2816,12
641,blk.29.attn_q.weight,29,attention,attn_q,16213415936,16226392064,12976128,12.375,0.0120849609375,2816x8192,12
642,blk.29.attn_q_norm.weight,29,norm_scale,norm,16226392064,16226394112,2048,0.001953125,1.9073486328125e-06,512,0
643,blk.29.ffn_down.weight,29,shared_ffn,shared_ffn_down,16226394112,16232713216,6319104,6.0263671875,0.005885124206542969,2112x2816,8
644,blk.29.ffn_down_exps.scale,29,moe_expert,expert_down_scale,16232713216,16232713728,512,0.00048828125,4.76837158203125e-07,128,0
645,blk.29.ffn_down_exps.weight,29,moe_expert,expert_down,16232713728,16502328832,269615104,257.125,0.2510986328125,704x2816x128,8
646,blk.29.ffn_gate.weight,29,shared_ffn,shared_ffn_gate,16502328832,16505674240,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
647,blk.29.ffn_gate_inp.scale,29,moe_router,router_scale,16505674240,16505685504,11264,0.0107421875,1.049041748046875e-05,2816,0
648,blk.29.ffn_gate_inp.weight,29,moe_router,router_weight,16505685504,16507127296,1441792,1.375,0.0013427734375,2816x128,0
649,blk.29.ffn_gate_up_exps.weight,29,moe_expert,expert_gate_up,16507127296,16792602112,285474816,272.25,0.265869140625,2816x1408x128,12
650,blk.29.ffn_norm.weight,29,norm_scale,norm,16792602112,16792613376,11264,0.0107421875,1.049041748046875e-05,2816,0
651,blk.29.ffn_up.weight,29,shared_ffn,shared_ffn_up,16792613376,16795958784,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
652,blk.29.layer_output_scale.weight,29,norm_scale,layer_output_scale,16795958784,16795958788,4,3.814697265625e-06,3.725290298461914e-09,1,0
653,blk.29.post_attention_norm.weight,29,norm_scale,norm,16795958816,16795970080,11264,0.0107421875,1.049041748046875e-05,2816,0
654,blk.29.post_ffw_norm.weight,29,norm_scale,norm,16795970080,16795981344,11264,0.0107421875,1.049041748046875e-05,2816,0
655,blk.29.post_ffw_norm_1.weight,29,norm_scale,norm,16795981344,16795992608,11264,0.0107421875,1.049041748046875e-05,2816,0
656,blk.29.post_ffw_norm_2.weight,29,norm_scale,norm,16795992608,16796003872,11264,0.0107421875,1.049041748046875e-05,2816,0
657,blk.29.pre_ffw_norm_2.weight,29,norm_scale,norm,16796003872,16796015136,11264,0.0107421875,1.049041748046875e-05,2816,0
